action_times,actions,button_pressed,correct,env,path,pr_freq,prs,pseudo_rewards,questions,responses,returns,rewards,rt,score,stars,stimulus,time_elapsed,trial,trial_id,trial_index,trial_type,view_history,worker_id,assignment_id,pid
"[5917, 9532, 10873, 12070, 12817, 13629]","['down', 'up', 'down', 'down', 'down', 'up']",,,static/json/pachinko_17.json,"['0_1', '1_2', '2_1', '3_2', '4_2', '5_3', '6_2']",1.0,"[29, 27, 24, 22, 4, 0]",static/json/pseudo_rewards_51.json,,,"{'2': 9, '6': 28, '1': -8}","[-1, 2, 3, 2, 18, 4]","[5912, 3090, 819, 686, 230, 294]",28.0,106.0,,348437,68.0,,10.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[2210, 10970, 13439, 18810, 19397, 20644]","['down', 'down', 'down', 'up', 'down', 'up']",,,static/json/pachinko_20.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_2', '6_1']",0.0,[],,,,"{'2': 13, '6': 36, '1': -4}","[0, -1, 5, 12, 7, 13]","[2210, 8253, 1958, 4867, 69, 733]",36.0,0.0,,371090,83.0,,11.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[3943, 4673, 6380, 6910, 8539, 9103]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_18.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",2.0,"[37, 22, 0]",static/json/pseudo_rewards_55.json,,,"{'2': 16, '6': 37, '1': -6}","[0, 0, 1, 14, 1, 21]","[3937, 214, 1181, 15, 1109, 45]",37.0,59.0,,382247,73.0,,12.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[8160, 8958, 13268, 14169, 14925, 15509]","['down', 'up', 'down', 'up', 'down', 'up']",,,static/json/pachinko_14.json,"['0_0', '1_1', '2_0', '3_1', '4_0', '5_1', '6_0']",2.0,"[18, 11, 0]",static/json/pseudo_rewards_43.json,,,"{'2': 10, '6': 21, '1': -2}","[0, 3, 6, 1, 7, 4]","[8154, 289, 3792, 381, 234, 76]",21.0,29.0,,399859,57.0,,13.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[2707, 8403, 9329, 13396, 14158, 14752]","['up', 'down', 'up', 'down', 'up', 'up']",,,static/json/pachinko_29.json,"['0_3', '1_3', '2_3', '3_3', '4_3', '5_3', '6_2']",1.0,"[29, 35, 32, 37, 25, 0]",static/json/pseudo_rewards_87.json,,,"{'2': 7, '6': 27, '1': -37}","[-2, -6, 3, -5, 12, 25]","[2701, 5185, 409, 3548, 241, 67]",27.0,158.0,,417326,116.0,,14.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[2396, 5009, 5795, 10146, 14078, 14610]","['up', 'down', 'up', 'up', 'down', 'down']",,,static/json/pachinko_7.json,"['0_3', '1_3', '2_3', '3_3', '4_2', '5_3', '6_3']",3.0,"[28, 0]",static/json/pseudo_rewards_23.json,,,"{'2': 18, '6': 31, '1': -7}","[0, 0, 3, 4, 3, 21]","[2390, 2095, 270, 3831, 3420, 19]",31.0,28.0,,434051,30.0,,15.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[12953, 15522, 16071, 19782, 22376, 22975]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_11.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",3.0,"[21, 0]",static/json/pseudo_rewards_35.json,,,"{'2': 7, '6': 30, '1': -21}","[1, -1, 9, -6, 2, 25]","[12948, 2060, 26, 3202, 2087, 85]",30.0,21.0,,459622,46.0,,16.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[5715, 10495, 11029, 11700, 12915, 13459]","['down', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_36.json,"['0_0', '1_1', '2_0', '3_0', '4_0', '5_1', '6_1']",0.0,[],,,,"{'2': 12, '6': 27, '1': -11}","[-2, -5, 2, 16, 0, 16]","[5714, 4262, 31, 149, 700, 28]",27.0,0.0,,475543,147.0,,17.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[9668, 10329, 12676, 13838, 16218, 17219]","['down', 'down', 'up', 'down', 'up', 'up']",,,static/json/pachinko_23.json,"['0_0', '1_1', '2_1', '3_1', '4_1', '5_1', '6_0']",3.0,"[34, 0]",static/json/pseudo_rewards_71.json,,,"{'2': 25, '6': 36, '1': -9}","[-3, -1, 6, 6, 6, 22]","[9663, 147, 1826, 652, 1866, 487]",36.0,34.0,,495582,94.0,,18.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[2264, 3717, 4899, 6064, 6870, 7414]","['up', 'up', 'up', 'up', 'down', 'up']",,,static/json/pachinko_37.json,"['0_2', '1_2', '2_1', '3_1', '4_0', '5_1', '6_0']",1.0,"[21, 21, 21, 12, 12, 0]",static/json/pseudo_rewards_111.json,,,"{'2': 10, '6': 21, '1': -14}","[0, 0, 0, 2, 0, 12]","[2258, 932, 661, 641, 284, 30]",14.0,87.0,,505526,148.0,,19.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[2022, 10278, 11118, 13692, 15508, 17092]","['up', 'up', 'up', 'up', 'down', 'up']",,,static/json/pachinko_13.json,"['0_2', '1_2', '2_1', '3_1', '4_0', '5_1', '6_0']",1.0,"[21, 26, 35, 43, 15, 0]",static/json/pseudo_rewards_39.json,,,"{'2': 7, '6': 21, '1': -4}","[0, -5, -9, -8, 28, 15]","[2016, 7741, 318, 2057, 1291, 1060]",21.0,140.0,,529633,52.0,,20.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[11232, 11805, 19646, 20214, 21229, 21813]","['up', 'up', 'up', 'up', 'down', 'down']",,,static/json/pachinko_38.json,"['0_2', '1_2', '2_1', '3_1', '4_0', '5_1', '6_1']",2.0,"[33, 25, 0]",static/json/pseudo_rewards_115.json,,,"{'2': 16, '6': 31, '1': -15}","[1, -3, -7, 15, 7, 18]","[11227, 53, 7326, 53, 495, 66]",31.0,58.0,,555102,153.0,,21.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[18525, 19469, 23310, 23830, 26101, 26665]","['down', 'down', 'down', 'down', 'down', 'up']",,,static/json/pachinko_22.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_2']",2.0,"[31, 25, 0]",static/json/pseudo_rewards_67.json,,,"{'2': 10, '6': 30, '1': -10}","[0, -1, -3, 9, 5, 20]","[18519, 429, 3315, 8, 1739, 45]",30.0,56.0,,585098,89.0,,22.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[15054, 16099, 16697, 20063, 20584, 21122]","['down', 'down', 'down', 'up', 'up', 'down']",,,static/json/pachinko_3.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_1']",3.0,"[26, 0]",static/json/pseudo_rewards_11.json,,,"{'2': 11, '6': 23, '1': -5}","[0, 1, -4, 2, 7, 17]","[15050, 532, 85, 2846, 1, 11]",23.0,26.0,,608373,14.0,,23.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[1864, 4662, 5655, 7447, 9685, 11343]","['up', 'up', 'up', 'up', 'down', 'down']",,,static/json/pachinko_1.json,"['0_3', '1_3', '2_2', '3_2', '4_1', '5_2', '6_2']",1.0,"[20, 21, 17, 19, 10, 0]",static/json/pseudo_rewards_3.json,,,"{'2': 10, '6': 24, '1': -12}","[4, -1, 4, -2, 9, 10]","[1858, 2277, 471, 1279, 1717, 1144]",24.0,87.0,,621884,4.0,,24.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[15340, 15948, 16528, 17200, 18581, 19174]","['up', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_8.json,"['0_2', '1_2', '2_1', '3_1', '4_1', '5_2', '6_2']",0.0,[],,,,"{'2': 8, '6': 26, '1': -20}","[-1, 1, 1, -4, 20, 9]","[15339, 91, 72, 161, 859, 85]",26.0,0.0,,659129,35.0,,25.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[95001, 95516, 99434, 100044, 106339, 106923]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_2.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",2.0,"[37, 33, 0]",static/json/pseudo_rewards_7.json,,,"{'2': 3, '6': 39, '1': -22}","[0, 2, 9, -5, 17, 16]","[94995, 5, 3378, 96, 5771, 61]",39.0,70.0,,768754,9.0,,26.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[9101, 9736, 10321, 11825, 12516, 13099]","['down', 'down', 'down', 'down', 'down', 'up']",,,static/json/pachinko_27.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_2']",3.0,"[32, 0]",static/json/pseudo_rewards_83.json,,,"{'2': 13, '6': 33, '1': -4}","[0, 0, 1, 12, 16, 4]","[9095, 122, 69, 985, 185, 64]",33.0,32.0,,784401,110.0,,27.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[1384, 2701, 12359, 13941, 14752, 16437]","['down', 'down', 'down', 'up', 'up', 'down']",,,static/json/pachinko_25.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_1']",1.0,"[26, 20, 24, 17, -16, 0]",static/json/pseudo_rewards_75.json,,,"{'2': 10, '6': 26, '1': -1}","[0, 6, -8, 7, 10, -16]","[1380, 802, 9147, 1062, 288, 1159]",-1.0,71.0,,803237,100.0,,28.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[22886, 23800, 24385, 28065, 28647, 29293]","['up', 'up', 'up', 'up', 'down', 'down']",,,static/json/pachinko_15.json,"['0_2', '1_2', '2_1', '3_1', '4_0', '5_1', '6_1']",3.0,"[31, 0]",static/json/pseudo_rewards_47.json,,,"{'2': 8, '6': 35, '1': -4}","[1, -2, 0, 8, 4, 19]","[22881, 398, 66, 3164, 69, 133]",30.0,31.0,,835253,62.0,,29.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[18752, 19277, 19802, 20335, 20994, 21552]","['down', 'down', 'up', 'up', 'up', 'up']",,,static/json/pachinko_32.json,"['0_1', '1_2', '2_2', '3_2', '4_1', '5_1', '6_0']",0.0,[],,,,"{'2': 1, '6': 34, '1': -12}","[0, 1, 5, -3, 23, 8]","[18752, 11, 4, 3, 127, 55]",34.0,0.0,,860792,131.0,,30.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[7041, 8007, 8624, 9144, 9697, 10252]","['down', 'down', 'down', 'down', 'up', 'down']",,,static/json/pachinko_16.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_2', '6_2']",0.0,[],,,,"{'2': 23, '6': 37, '1': -1}","[-2, 2, 6, -2, 23, 10]","[7041, 450, 99, 2, 24, 43]",37.0,0.0,,900276,67.0,,31.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[5609, 6367, 8601, 9589, 14632, 15459]","['up', 'down', 'down', 'up', 'up', 'down']",,,static/json/pachinko_34.json,"['0_1', '1_1', '2_1', '3_2', '4_1', '5_1', '6_1']",2.0,"[28, 20, 0]",static/json/pseudo_rewards_103.json,,,"{'2': 11, '6': 34, '1': -5}","[-2, 8, 10, -2, 20, 0]","[5605, 251, 1709, 473, 4526, 313]",34.0,48.0,,935058,137.0,,32.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[12148, 12746, 13399, 38261, 38938, 39513]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_4.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",0.0,[],,,,"{'2': 15, '6': 36, '1': -8}","[2, 0, -2, 8, 10, 18]","[12148, 96, 134, 24346, 162, 58]",36.0,0.0,,979206,19.0,,33.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[50981, 51818, 52372, 53144, 53723, 54252]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_12.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",0.0,[],,,,"{'2': 18, '6': 34, '1': -3}","[0, -2, -1, 4, 13, 20]","[50981, 325, 46, 252, 61, 6]",34.0,0.0,,1036084,51.0,,34.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[41456, 42405, 42983, 56439, 57141, 57736]","['down', 'down', 'up', 'up', 'down', 'down']",,,static/json/pachinko_31.json,"['0_1', '1_2', '2_2', '3_2', '4_1', '5_2', '6_2']",3.0,"[16, 0]",static/json/pseudo_rewards_95.json,,,"{'2': 9, '6': 23, '1': -3}","[1, 0, 6, 7, 7, 2]","[41450, 430, 61, 12943, 191, 81]",23.0,16.0,,1096192,126.0,,35.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[26817, 27420, 28394, 28993, 29584, 30207]","['down', 'up', 'up', 'up', 'up', 'down']",,,static/json/pachinko_0.json,"['0_2', '1_3', '2_2', '3_2', '4_1', '5_1', '6_1']",0.0,[],,,,"{'2': 23, '6': 38, '1': -1}","[1, 3, 1, -8, -1, 35]","[26817, 107, 459, 80, 71, 105]",31.0,0.0,,1128909,3.0,,36.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[10079, 10678, 11381, 19255, 19929, 20573]","['up', 'down', 'down', 'down', 'up', 'down']",,,static/json/pachinko_19.json,"['0_0', '1_0', '2_0', '3_1', '4_1', '5_1', '6_1']",3.0,"[35, 0]",static/json/pseudo_rewards_59.json,,,"{'2': 23, '6': 36, '1': -2}","[-5, 3, 3, 3, 4, 28]","[10074, 93, 194, 7365, 159, 125]",36.0,35.0,,1151349,78.0,,37.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[157304, 157916, 159548, 160572, 161596, 162278]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_26.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",2.0,"[28, 31, 0]",static/json/pseudo_rewards_79.json,,,"{'2': 4, '6': 28, '1': -8}","[0, 0, 0, -3, 24, 7]","[157296, 114, 1104, 519, 507, 174]",28.0,59.0,,1321724,105.0,,38.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[33051, 33704, 34263, 38734, 39348, 39977]","['down', 'down', 'down', 'up', 'up', 'down']",,,static/json/pachinko_35.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_1']",3.0,"[16, 0]",static/json/pseudo_rewards_107.json,,,"{'2': 14, '6': 29, '1': -8}","[0, 6, 7, 4, 9, 3]","[33046, 139, 54, 3955, 104, 120]",29.0,16.0,,1364314,142.0,,39.0,graph,,A12R2U6TBB3OOG,30LSNF239UVSXND5UJBBY9VUUFX2IZ,1
"[25157, 52018, 59455, 78653, 87675, 92039]","['up', 'up', 'up', 'up', 'down', 'down']",,,static/json/pachinko_1.json,"['0_3', '1_3', '2_2', '3_2', '4_1', '5_2', '6_2']",2.0,"[21, 19, 0]",static/json/pseudo_rewards_4.json,,,"{'2': 10, '6': 24, '1': -12}","[4, -1, 4, -2, 9, 10]","[25129, 26342, 6891, 18682, 8480, 3852]",24.0,40.0,,527322,5.0,,0.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[13666, 18133, 35248, 56165, 60802, 62297]","['down', 'up', 'down', 'down', 'down', 'up']",,,static/json/pachinko_14.json,"['0_0', '1_1', '2_0', '3_1', '4_1', '5_2', '6_1']",3.0,"[12, 0]",static/json/pseudo_rewards_44.json,,,"{'2': 10, '6': 21, '1': -2}","[0, 3, 6, 2, 0, -12]","[13630, 3953, 16601, 20378, 4125, 987]",-1.0,12.0,,594920,58.0,,1.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[13832, 22668, 24702, 31038, 34881, 52153]","['up', 'down', 'up', 'down', 'down', 'down']",,,static/json/pachinko_36.json,"['0_0', '1_0', '2_0', '3_0', '4_0', '5_1', '6_1']",1.0,"[30, 34, 32, 16, 16, 0]",static/json/pseudo_rewards_108.json,,,"{'2': 12, '6': 27, '1': -11}","[-3, -4, 2, 16, 0, 16]","[13802, 8292, 1500, 5805, 3303, 16737]",27.0,128.0,,651790,144.0,,2.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[3309, 7441, 21735, 33542, 48916, 83280]","['up', 'down', 'up', 'down', 'down', 'down']",,,static/json/pachinko_24.json,"['0_0', '1_0', '2_0', '3_0', '4_0', '5_1', '6_1']",1.0,"[14, 9, 8, 8, 11, 0]",static/json/pseudo_rewards_72.json,,,"{'2': 16, '6': 29, '1': -3}","[2, 5, 1, 0, -3, -28]","[3260, 3590, 13743, 11274, 14838, 33830]",-23.0,50.0,,739658,96.0,,3.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[4098, 8195, 12333, 14404, 26171, 27038]","['up', 'down', 'down', 'up', 'down', 'down']",,,static/json/pachinko_3.json,"['0_0', '1_0', '2_0', '3_1', '4_0', '5_1', '6_1']",0.0,[],,,,"{'2': 11, '6': 23, '1': -5}","[0, 3, -5, 6, -10, 17]","[4098, 3583, 3621, 1559, 11260, 360]",11.0,0.0,,771479,15.0,,4.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[38692, 39690, 46094, 51010, 52921, 54149]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_26.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",3.0,"[28, 0]",static/json/pseudo_rewards_80.json,,,"{'2': 4, '6': 28, '1': -8}","[0, 0, 0, -3, 24, 7]","[38653, 479, 5883, 4376, 1395, 707]",28.0,28.0,,829538,106.0,,5.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[87772, 90155, 164930, 173931, 176224, 190091]","['up', 'down', 'down', 'up', 'up', 'down']",,,static/json/pachinko_34.json,"['0_1', '1_1', '2_1', '3_2', '4_1', '5_1', '6_1']",3.0,"[18, 0]",static/json/pseudo_rewards_104.json,,,"{'2': 11, '6': 34, '1': -5}","[-2, 8, 10, -2, 20, 0]","[87732, 1873, 74267, 8461, 1782, 13348]",34.0,18.0,,1023798,138.0,,6.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[103160, 131931, 139858, 189326, 203809, 204950]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_18.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",3.0,"[36, 0]",static/json/pseudo_rewards_56.json,,,"{'2': 16, '6': 37, '1': -6}","[0, 0, 1, 14, 1, 21]","[103131, 28252, 7411, 48924, 13969, 628]",37.0,36.0,,1232047,74.0,,7.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[30669, 49068, 55613, 66886, 70579, 77136]","['up', 'down', 'up', 'down', 'up', 'up']",,,static/json/pachinko_29.json,"['0_3', '1_3', '2_3', '3_3', '4_3', '5_3', '6_2']",2.0,"[35, 37, 0]",static/json/pseudo_rewards_88.json,,,"{'2': 7, '6': 27, '1': -37}","[-2, -6, 3, -5, 12, 25]","[30633, 17878, 6004, 10764, 3150, 6049]",27.0,72.0,,1313567,117.0,,8.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[346940, 348052, 350657, 368295, 378383, 380278]","['down', 'down', 'down', 'up', 'down', 'up']",,,static/json/pachinko_25.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_2', '6_1']",2.0,"[20, 17, 0]",static/json/pseudo_rewards_76.json,,,"{'2': 10, '6': 26, '1': -1}","[0, 6, -8, 7, -6, 23]","[346903, 574, 2039, 17122, 9555, 1372]",22.0,37.0,,1697347,101.0,,9.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[25617, 31938, 41754, 44864, 46287, 49285]","['up', 'down', 'down', 'down', 'up', 'down']",,,static/json/pachinko_35.json,"['0_0', '1_0', '2_0', '3_1', '4_1', '5_1', '6_1']",0.0,[],,,,"{'2': 14, '6': 29, '1': -8}","[1, 1, 3, 1, 9, 3]","[25616, 5802, 9302, 2597, 902, 2502]",18.0,0.0,,1749990,143.0,,10.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[161623, 166351, 171271, 190715, 196699, 202483]","['up', 'up', 'down', 'up', 'up', 'down']",,,static/json/pachinko_0.json,"['0_2', '1_2', '2_1', '3_2', '4_1', '5_1', '6_1']",1.0,"[38, 39, 26, 34, 35, 0]",static/json/pseudo_rewards_0.json,,,"{'2': 23, '6': 38, '1': -1}","[0, -1, 13, -8, -1, 35]","[161573, 4195, 4382, 18909, 5444, 5247]",38.0,172.0,,1955586,0.0,,11.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[45538, 46670, 76398, 124490, 125539, 127491]","['down', 'down', 'up', 'up', 'up', 'up']",,,static/json/pachinko_31.json,"['0_1', '1_2', '2_2', '3_2', '4_1', '5_1', '6_0']",0.0,[],,,,"{'2': 9, '6': 23, '1': -3}","[1, 0, 6, 7, 2, 3]","[45536, 610, 29207, 47585, 537, 1438]",19.0,0.0,,2086215,127.0,,12.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[186263, 187646, 193385, 195412, 197122, 198324]","['down', 'down', 'up', 'down', 'up', 'down']",,,static/json/pachinko_15.json,"['0_2', '1_3', '2_3', '3_3', '4_3', '5_3', '6_3']",0.0,[],,,,"{'2': 8, '6': 35, '1': -4}","[-1, 4, 6, 0, 19, 7]","[186263, 870, 5242, 1518, 1194, 681]",35.0,0.0,,2289357,63.0,,13.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[119621, 120476, 123254, 133029, 134449, 137906]","['down', 'down', 'down', 'down', 'down', 'up']",,,static/json/pachinko_22.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_2']",3.0,"[34, 0]",static/json/pseudo_rewards_68.json,,,"{'2': 10, '6': 30, '1': -10}","[0, -1, -3, 9, 5, 20]","[119593, 328, 2259, 9239, 906, 2946]",30.0,34.0,,2430296,90.0,,14.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[95121, 112216, 113084, 121117, 123403, 128517]","['up', 'down', 'down', 'down', 'down', 'up']",,,static/json/pachinko_20.json,"['0_0', '1_0', '2_0', '3_1', '4_1', '5_2', '6_1']",1.0,"[19, 20, 14, 20, 13, 0]",static/json/pseudo_rewards_60.json,,,"{'2': 13, '6': 36, '1': -4}","[0, -1, 6, -6, 7, 13]","[95086, 16541, 333, 7520, 1759, 4573]",19.0,86.0,,2563401,80.0,,15.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[48029, 48843, 49782, 51028, 56851, 59244]","['down', 'down', 'down', 'down', 'down', 'up']",,,static/json/pachinko_27.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_2']",0.0,[],,,,"{'2': 13, '6': 33, '1': -4}","[0, 0, 1, 12, 16, 4]","[48028, 298, 421, 733, 5324, 1884]",33.0,0.0,,2625420,111.0,,16.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[56936, 74648, 112359, 119579, 122695, 124812]","['up', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_37.json,"['0_2', '1_2', '2_1', '3_1', '4_1', '5_2', '6_2']",2.0,"[21, 2, 0]",static/json/pseudo_rewards_112.json,,,"{'2': 10, '6': 21, '1': -14}","[0, 0, 0, 19, -3, 5]","[56908, 17201, 37174, 6703, 2582, 1604]",21.0,23.0,,2752925,149.0,,17.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[117847, 128429, 130964, 138773, 141035, 146911]","['down', 'up', 'up', 'down', 'down', 'up']",,,static/json/pachinko_21.json,"['0_0', '1_1', '2_0', '3_0', '4_0', '5_1', '6_0']",2.0,"[37, 41, 0]",static/json/pseudo_rewards_64.json,,,"{'2': 14, '6': 36, '1': -16}","[1, -2, -4, 0, 6, 35]","[117804, 10076, 1991, 7288, 1732, 5376]",36.0,78.0,,2903111,85.0,,18.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[68818, 69841, 71267, 71960, 72704, 76992]","['down', 'up', 'down', 'down', 'down', 'up']",,,static/json/pachinko_17.json,"['0_1', '1_2', '2_1', '3_2', '4_2', '5_3', '6_2']",2.0,"[27, 22, 0]",static/json/pseudo_rewards_52.json,,,"{'2': 9, '6': 28, '1': -8}","[-1, 2, 3, 2, 18, 4]","[68787, 501, 882, 174, 211, 3789]",28.0,49.0,,2984463,69.0,,19.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[98016, 224290, 225031, 226791, 227804, 229177]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_12.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",1.0,"[34, 36, 37, 33, 20, 0]",static/json/pseudo_rewards_36.json,,,"{'2': 18, '6': 34, '1': -3}","[0, -2, -1, 4, 13, 20]","[97982, 125725, 209, 1245, 472, 858]",34.0,160.0,,3216831,48.0,,20.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
"[22378, 35919, 36962, 38400, 39684, 46617]","['down', 'down', 'up', 'up', 'down', 'down']",,,static/json/pachinko_10.json,"['0_1', '1_2', '2_2', '3_2', '4_1', '5_2', '6_2']",3.0,"[36, 0]",static/json/pseudo_rewards_32.json,,,"{'2': 27, '6': 39, '1': -15}","[0, -1, 4, 0, 28, 8]","[22343, 13030, 526, 888, 748, 6413]",39.0,36.0,,3266136,42.0,,21.0,graph,,A13XXMDHOULEZ7,38BQUHLA9W0S0DS12W70XF5ECTDOM7,2
